Id, Geometry
51042356,"POLYGON ((17.324779510498047 49.640689849853516, 17.324357986450195 49.640647888183594, 17.324331283569336 49.640655517578125, 17.324300765991211 49.641117095947266, 17.324316024780273 49.641132354736328, 17.324747085571289 49.6411247253418, 17.324777603149414 49.641109466552734, 17.324811935424805 49.640701293945312, 17.324779510498047 49.640689849853516))"
51044108,"POLYGON ((17.140806198120117 49.599159240722656, 17.140726089477539 49.599136352539062, 17.1406307220459 49.599140167236328, 17.140537261962891 49.599166870117188, 17.14045524597168 49.599212646484375, 17.140390396118164 49.599273681640625, 17.140336990356445 49.599349975585938, 17.140312194824219 49.599441528320312, 17.140312194824219 49.599514007568359, 17.14033317565918 49.599590301513672, 17.1403751373291 49.599658966064453, 17.140420913696289 49.599685668945312, 17.140512466430664 49.599693298339844, 17.140617370605469 49.599693298339844, 17.140684127807617 49.599674224853516, 17.140743255615234 49.5995979309082, 17.140861511230469 49.5995979309082, 17.140920639038086 49.599510192871094, 17.140987396240234 49.599468231201172, 17.140975952148438 49.599361419677734, 17.140941619873047 49.599269866943359, 17.140888214111328 49.599212646484375, 17.140806198120117 49.599159240722656))"
51044113,"POLYGON ((17.357110977172852 49.615020751953125, 17.357080459594727 49.614952087402344, 17.356782913208008 49.614902496337891, 17.356739044189453 49.614925384521484, 17.356674194335938 49.615043640136719, 17.356662750244141 49.615119934082031, 17.3566837310791 49.615219116210938, 17.356725692749023 49.615268707275391, 17.356838226318359 49.615283966064453, 17.357046127319336 49.615280151367188, 17.357137680053711 49.615253448486328, 17.357156753540039 49.615203857421875, 17.357118606567383 49.615142822265625, 17.357110977172852 49.615020751953125))"
51109198,"POLYGON ((17.334468841552734 49.630908966064453, 17.334531784057617 49.630905151367188, 17.334602355957031 49.630840301513672, 17.334621429443359 49.630771636962891, 17.334550857543945 49.630733489990234, 17.334407806396484 49.630893707275391, 17.334468841552734 49.630908966064453))"
51109201,"POLYGON ((17.230064392089844 49.616626739501953, 17.230169296264648 49.616741180419922, 17.23028564453125 49.616798400878906, 17.230377197265625 49.616779327392578, 17.230350494384766 49.6167106628418, 17.230264663696289 49.616691589355469, 17.230226516723633 49.616630554199219, 17.230291366577148 49.616367340087891, 17.230306625366211 49.616268157958984, 17.230236053466797 49.616195678710938, 17.230239868164062 49.616107940673828, 17.230234146118164 49.61602783203125, 17.230113983154297 49.615924835205078, 17.2299747467041 49.615886688232422, 17.229936599731445 49.615928649902344, 17.230022430419922 49.615993499755859, 17.230056762695312 49.616058349609375, 17.230117797851562 49.616283416748047, 17.230064392089844 49.616626739501953))"
51181984,"POLYGON ((17.200832366943359 49.644905090332031, 17.200887680053711 49.644821166992188, 17.200717926025391 49.6447868347168, 17.200490951538086 49.644729614257812, 17.200447082519531 49.644790649414062, 17.200832366943359 49.644905090332031))"
51181985,"POLYGON ((17.202085494995117 49.645084381103516, 17.201644897460938 49.644943237304688, 17.201589584350586 49.644950866699219, 17.201457977294922 49.645111083984375, 17.201961517333984 49.645256042480469, 17.202085494995117 49.645084381103516))"
51218314,"POLYGON ((17.201009750366211 49.644840240478516, 17.200916290283203 49.644939422607422, 17.201377868652344 49.645099639892578, 17.2015438079834 49.6448860168457, 17.201492309570312 49.644874572753906, 17.201009750366211 49.644840240478516))"
53768372,"POLYGON ((17.253339767456055 49.639720916748047, 17.253889083862305 49.639743804931641, 17.254009246826172 49.639747619628906, 17.254039764404297 49.639617919921875, 17.253992080688477 49.639560699462891, 17.253608703613281 49.639545440673828, 17.253364562988281 49.639583587646484, 17.253339767456055 49.639720916748047))"
53768374,"POLYGON ((17.268451690673828 49.592952728271484, 17.268518447875977 49.592910766601562, 17.268661499023438 49.592937469482422, 17.268732070922852 49.59295654296875, 17.268945693969727 49.593040466308594, 17.2690372467041 49.593086242675781, 17.269182205200195 49.593162536621094, 17.269437789916992 49.593315124511719, 17.269569396972656 49.593418121337891, 17.269731521606445 49.593570709228516, 17.269960403442383 49.593830108642578, 17.270092010498047 49.593967437744141, 17.2701473236084 49.594020843505859, 17.270296096801758 49.594142913818359, 17.272317886352539 49.595600128173828, 17.272464752197266 49.595695495605469, 17.272689819335938 49.595809936523438, 17.272905349731445 49.59588623046875, 17.273073196411133 49.595939636230469, 17.273149490356445 49.5959587097168, 17.273393630981445 49.59600830078125, 17.273593902587891 49.596031188964844, 17.273822784423828 49.596046447753906, 17.274051666259766 49.596042633056641, 17.274316787719727 49.596023559570312, 17.275060653686523 49.595951080322266, 17.275661468505859 49.595901489257812, 17.275691986083984 49.595893859863281, 17.275894165039062 49.595882415771484, 17.276660919189453 49.595809936523438, 17.277162551879883 49.5958137512207, 17.277379989624023 49.595802307128906, 17.277767181396484 49.595806121826172, 17.278240203857422 49.595829010009766, 17.27857780456543 49.595844268798828, 17.279012680053711 49.595928192138672, 17.279134750366211 49.595981597900391, 17.279270172119141 49.596054077148438, 17.279438018798828 49.596221923828125, 17.279693603515625 49.596439361572266, 17.279815673828125 49.596530914306641, 17.280002593994141 49.596633911132812, 17.280178070068359 49.596706390380859, 17.280372619628906 49.596763610839844, 17.280544281005859 49.5967903137207, 17.280738830566406 49.596805572509766, 17.280912399291992 49.596817016601562, 17.281064987182617 49.596809387207031, 17.281257629394531 49.596794128417969, 17.281454086303711 49.596763610839844, 17.281726837158203 49.596687316894531, 17.282106399536133 49.596611022949219, 17.282470703125 49.596561431884766, 17.2828369140625 49.5965576171875, 17.283159255981445 49.596561431884766, 17.283391952514648 49.596576690673828, 17.283645629882812 49.596599578857422, 17.284065246582031 49.596698760986328, 17.284555435180664 49.596828460693359, 17.284938812255859 49.5969352722168, 17.285385131835938 49.597099304199219, 17.285699844360352 49.597236633300781, 17.286361694335938 49.597591400146484, 17.286767959594727 49.597805023193359, 17.287084579467773 49.597942352294922, 17.287519454956055 49.598094940185547, 17.287788391113281 49.598175048828125, 17.288114547729492 49.5982551574707, 17.288240432739258 49.598060607910156, 17.288030624389648 49.598014831542969, 17.287675857543945 49.597904205322266, 17.287374496459961 49.597801208496094, 17.28691291809082 49.597618103027344, 17.286657333374023 49.597484588623047, 17.286327362060547 49.5972900390625, 17.286109924316406 49.597175598144531, 17.2856502532959 49.596954345703125, 17.285308837890625 49.596824645996094, 17.284778594970703 49.596664428710938, 17.284353256225586 49.5965690612793, 17.284095764160156 49.596523284912109, 17.283746719360352 49.596469879150391, 17.283306121826172 49.596431732177734, 17.282987594604492 49.5964241027832, 17.282699584960938 49.5964241027832, 17.282325744628906 49.596443176269531, 17.281881332397461 49.596488952636719, 17.281511306762695 49.5965461730957, 17.281379699707031 49.5965690612793, 17.281337738037109 49.596576690673828, 17.281209945678711 49.596588134765625, 17.281099319458008 49.596599578857422, 17.280937194824219 49.596599578857422, 17.280750274658203 49.596588134765625, 17.280570983886719 49.596553802490234, 17.280416488647461 49.596504211425781, 17.280282974243164 49.596454620361328, 17.280162811279297 49.596393585205078, 17.280067443847656 49.596328735351562, 17.279914855957031 49.596210479736328, 17.279794692993164 49.596115112304688, 17.279720306396484 49.596031188964844, 17.279571533203125 49.595893859863281, 17.279478073120117 49.5958366394043, 17.279342651367188 49.595767974853516, 17.279207229614258 49.5957145690918, 17.279043197631836 49.595664978027344, 17.278879165649414 49.595634460449219, 17.2786808013916 49.595611572265625, 17.27825927734375 49.595584869384766, 17.27769660949707 49.595561981201172, 17.277242660522461 49.595558166503906, 17.27678108215332 49.595561981201172, 17.275962829589844 49.595626831054688, 17.275596618652344 49.595699310302734, 17.275108337402344 49.595798492431641, 17.274080276489258 49.595909118652344, 17.273902893066406 49.595912933349609, 17.273670196533203 49.595897674560547, 17.273427963256836 49.595863342285156, 17.273235321044922 49.5958251953125, 17.273153305053711 49.595802307128906, 17.272876739501953 49.595718383789062, 17.272695541381836 49.595630645751953, 17.272512435913086 49.595531463623047, 17.270816802978516 49.594310760498047, 17.270471572875977 49.594062805175781, 17.270315170288086 49.593936920166016, 17.270233154296875 49.5938606262207, 17.269842147827148 49.593429565429688, 17.269775390625 49.593368530273438, 17.269527435302734 49.593177795410156, 17.269336700439453 49.593063354492188, 17.269155502319336 49.592971801757812, 17.269062042236328 49.592926025390625, 17.268890380859375 49.592861175537109, 17.268585205078125 49.592765808105469, 17.268266677856445 49.592643737792969, 17.26838493347168 49.592826843261719, 17.268451690673828 49.592952728271484))"
56686088,"POLYGON ((17.265316009521484 49.566818237304688, 17.265274047851562 49.566810607910156, 17.265232086181641 49.566806793212891, 17.265190124511719 49.566810607910156, 17.265148162841797 49.566814422607422, 17.265108108520508 49.566825866699219, 17.265069961547852 49.566837310791016, 17.265037536621094 49.566856384277344, 17.265007019042969 49.566875457763672, 17.264984130859375 49.566898345947266, 17.264965057373047 49.566925048828125, 17.26495361328125 49.566951751708984, 17.264947891235352 49.566978454589844, 17.264949798583984 49.5670051574707, 17.264957427978516 49.567031860351562, 17.264970779418945 49.567058563232422, 17.264991760253906 49.567081451416016, 17.265029907226562 49.567115783691406, 17.265079498291016 49.567138671875, 17.265134811401367 49.567157745361328, 17.265193939208984 49.567165374755859, 17.265256881713867 49.567165374755859, 17.265316009521484 49.567157745361328, 17.265371322631836 49.567138671875, 17.265420913696289 49.567111968994141, 17.265459060668945 49.567081451416016, 17.265485763549805 49.567047119140625, 17.265499114990234 49.5670051574707, 17.265499114990234 49.566967010498047, 17.265485763549805 49.566928863525391, 17.265459060668945 49.566890716552734, 17.265419006347656 49.566860198974609, 17.265371322631836 49.56683349609375, 17.265316009521484 49.566818237304688))"
56686231,"POLYGON ((17.265287399291992 49.569068908691406, 17.265241622924805 49.569061279296875, 17.265203475952148 49.569053649902344, 17.265169143676758 49.569038391113281, 17.265129089355469 49.569019317626953, 17.265100479125977 49.568996429443359, 17.265079498291016 49.568965911865234, 17.265066146850586 49.568939208984375, 17.265060424804688 49.56890869140625, 17.26506233215332 49.568874359130859, 17.265066146850586 49.568851470947266, 17.265090942382812 49.568817138671875, 17.265108108520508 49.568790435791016, 17.2651309967041 49.568771362304688, 17.265167236328125 49.568744659423828, 17.265192031860352 49.5687370300293, 17.265235900878906 49.5687255859375, 17.26527214050293 49.568717956542969, 17.265312194824219 49.568710327148438, 17.265363693237305 49.5687141418457, 17.265401840209961 49.568710327148438, 17.265443801879883 49.568717956542969, 17.265491485595703 49.568729400634766, 17.265539169311523 49.568763732910156, 17.265581130981445 49.568790435791016, 17.265598297119141 49.568817138671875, 17.265617370605469 49.568855285644531, 17.265621185302734 49.568881988525391, 17.2656192779541 49.568912506103516, 17.265609741210938 49.568943023681641, 17.265588760375977 49.568977355957031, 17.265562057495117 49.569007873535156, 17.265529632568359 49.569026947021484, 17.2655029296875 49.569042205810547, 17.265462875366211 49.569057464599609, 17.265430450439453 49.569061279296875, 17.265398025512695 49.569065093994141, 17.265338897705078 49.569072723388672, 17.265304565429688 49.569072723388672, 17.265287399291992 49.569068908691406))"
56686235,"POLYGON ((17.264671325683594 49.5685920715332, 17.264606475830078 49.568588256835938, 17.264549255371094 49.5685920715332, 17.264497756958008 49.568603515625, 17.264455795288086 49.5686149597168, 17.26441764831543 49.568637847900391, 17.264377593994141 49.56866455078125, 17.264348983764648 49.568695068359375, 17.264331817626953 49.568729400634766, 17.264326095581055 49.568763732910156, 17.264331817626953 49.568801879882812, 17.264347076416016 49.5688362121582, 17.264373779296875 49.568866729736328, 17.2644100189209 49.568897247314453, 17.26445198059082 49.568920135498047, 17.264497756958008 49.568935394287109, 17.264547348022461 49.568946838378906, 17.264595031738281 49.568950653076172, 17.264656066894531 49.568946838378906, 17.264720916748047 49.568935394287109, 17.2647762298584 49.56890869140625, 17.26483154296875 49.568870544433594, 17.264865875244141 49.568828582763672, 17.264881134033203 49.568782806396484, 17.264877319335938 49.5687370300293, 17.264865875244141 49.568702697753906, 17.264833450317383 49.568668365478516, 17.264791488647461 49.568634033203125, 17.264736175537109 49.568607330322266, 17.264671325683594 49.5685920715332))"
56686288,"POLYGON ((17.265470504760742 49.566429138183594, 17.265419006347656 49.566421508789062, 17.26536750793457 49.5664176940918, 17.265316009521484 49.566421508789062, 17.265268325805664 49.566432952880859, 17.265222549438477 49.566448211669922, 17.265182495117188 49.566471099853516, 17.265146255493164 49.566493988037109, 17.265125274658203 49.566520690917969, 17.265104293823242 49.566555023193359, 17.265098571777344 49.566596984863281, 17.265104293823242 49.5666389465332, 17.26512336730957 49.566669464111328, 17.265157699584961 49.566707611083984, 17.265195846557617 49.566734313964844, 17.265243530273438 49.566753387451172, 17.265300750732422 49.566768646240234, 17.265344619750977 49.5667724609375, 17.265392303466797 49.566776275634766, 17.265439987182617 49.566768646240234, 17.265481948852539 49.5667610168457, 17.265527725219727 49.566741943359375, 17.265573501586914 49.566719055175781, 17.265605926513672 49.566692352294922, 17.265625 49.566669464111328, 17.265640258789062 49.5666389465332, 17.265645980834961 49.566604614257812, 17.265645980834961 49.566574096679688, 17.265636444091797 49.566543579101562, 17.265621185302734 49.566520690917969, 17.265586853027344 49.566486358642578, 17.265556335449219 49.566463470458984, 17.26551628112793 49.566444396972656, 17.265470504760742 49.566429138183594))"
